Country,Name,Contact,CountryCode,Course,Currency_Code,Currency_x,Currency_y,Units,Buy,Sell
montenegro,Kristen Strickland,+1-868-242-4964x026,SB,C#,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Ronald Cameron,425-821-2128,MU,PHP,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Veronica Costa,+1-937-423-1197,TR,PHP,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Carol Ramirez,+1-357-339-2316x606,NR,Java,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Kelly Wright,(680)333-6327x839,SD,C#,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Mitchell Arias,(891)917-5992,TD,Python,EUR,Euro,European Euro,1,143.3,143.95
montenegro,James Singh,882.663.6291x10431,PY,Java,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Kristen Rodgers,784.428.8703x0591,UZ,PHP,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Susan Chapman,(340)525-2626x86285,BE,PHP,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Kaitlyn Nolan,7086021822,MG,Python,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Amy Gonzalez,(648)375-1876,LB,PHP,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Veronica Brown,(932)434-5832x67524,BS,Java,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Patricia Moore,550.761.1898,BI,Python,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Todd English,963.547.6014x375,NE,Java,EUR,Euro,European Euro,1,143.3,143.95
montenegro,Samantha Moore,+1-640-493-8251x4102,BZ,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Tina Olson,(638)945-9217,EG,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Kenneth Brennan,(694)729-7667x78070,TJ,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Christopher Phillips,001-556-932-6790x14530,BN,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Sherry Webb,666.886.8597,JO,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Karen Howe,438.972.7690,SD,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Rodney Smith,840.778.7817x83826,TD,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Travis Wilson,579.548.7604x77778,VU,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Alexander Anderson,(397)429-9666,EC,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jerry Johnson,2223909698,ID,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Luis Bush,001-718-548-9393x80465,WS,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Robert Ross,346.373.0020x532,SO,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jessica Bell,001-274-745-2819x619,PL,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jennifer Leonard,001-502-881-1307x532,BW,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Brittany Gilmore,001-794-341-4749x0868,DJ,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Shawn Bell,+1-666-909-9995,BB,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Erin Bernard,001-312-816-6622,MV,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Chad Martinez,809.953.1999x42438,JM,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,David Johnson,+1-252-521-3148x7708,LV,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Randy Garcia,5894937889,LC,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Henry Richardson,(450)492-3380x627,DM,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Sophia Mcmahon,633-675-2231x85829,FI,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Joel Fuller,362.220.0352,TJ,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Laura Ward,353.586.6259x75576,CZ,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Scott Henderson,619-472-3487x281,LA,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Patrick Allen,(918)282-1125,BY,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Nancy Morrison MD,865.505.6970,JO,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Brenda Prince,980-977-2864,ES,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Mr. Dillon Walker,(396)415-1211,BH,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Victoria Edwards,(657)919-4035,SC,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Julie Calderon,001-637-224-4153x5893,CZ,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,April Gonzalez,526.912.4468,SM,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Kathryn Hill,952-731-9997,GY,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jamie Wilson,(304)835-5125x16315,TT,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Gina Evans,(242)847-5812x451,MN,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Roger Lutz,482.983.5347x68604,LY,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Kevin Bell,(880)882-4921,ME,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Dana Anderson,516-259-2434x722,AD,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Bryan Fuentes,(858)337-5341x282,SZ,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Benjamin Garza,+1-280-489-1554x13676,GR,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jessica Sosa,534.410.1130,GT,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Paul Stewart,914.679.3022,DO,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Anthony Donovan,927.901.6438x9978,FI,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Kimberly Castro,+1-926-422-6673x601,TH,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Christopher Bell,691.531.0632x135,LV,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jamie Gates,4088230434,KG,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Christopher Holland,+1-342-321-7709x96407,HT,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Laura Holt,+1-801-773-5978,CD,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jesus Rodriguez,899-501-5620x63408,CN,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jacob Allen,(766)569-2376,NZ,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jason Mcfarland,(407)899-0597,LK,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Ruben Mueller,7706992594,SE,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Joshua Moreno,001-545-810-2699x83686,TG,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Ryan Jackson,683-685-7926,TO,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Tracie Conley,720.246.9983x272,KI,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Leslie Carter MD,200.325.8941x85100,TT,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Tyler Griffin,9647113190,PE,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Tamara Roberson,(792)300-3364x387,MH,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Brittany Lewis,482.721.1361,QA,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Terry Jordan,633-340-0274x3337,BZ,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Elizabeth Moreno,(603)869-2587x6015,SI,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Karen Hale,371-634-3684x2897,KM,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Erik Williams,402.805.0461,NL,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Eugene Robinson,+1-737-670-2429x51098,PL,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Andrew Lewis,+1-764-268-2132,GA,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Nathan Harris,7149237373,ER,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Denise Miller,8163556617,KR,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Barbara Larson,+1-346-222-1610x928,ER,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Monica Poole,(266)972-7639,GH,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Crystal Williams,826-644-3335,HR,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Brittany Jones,398.505.4180x817,DZ,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Austin Brown,+1-412-798-6279x98718,ME,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Douglas Hicks,9324004890,AU,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,David Murray,3822638156,RS,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Daniel Campbell,927.794.4675x029,MY,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Kristin Peterson,(386)875-9031,VA,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Devon Stone,(375)543-1031x54772,NG,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Barbara Walsh,441.968.3272,TZ,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jessica Carson,(759)862-3987,BY,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jonathan Doyle,+1-345-272-5429,US,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Alexander Allen,(451)997-4471,AT,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Erin Waller,001-257-720-2078x968,LK,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jesus Williams,001-802-863-2992,PG,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Melissa White,(928)329-9188,SC,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Patricia Shelton,377.836.4880,HR,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jesse Wilson,(734)363-5025x3150,GW,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,David Fleming,523-921-0611x91084,GW,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Connor Valenzuela,(790)594-9915x55046,ZA,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Cassandra Oliver,+1-252-771-0638x22525,GA,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jordan Rodriguez,242.518.7957x6414,AD,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Dustin Roberts,(329)820-0446x83388,FR,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Keith Payne,907-535-0968x73393,EC,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Rhonda Ortiz,001-214-369-8396,KZ,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,William Stewart,(480)698-8437x865,CH,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Marvin Baker,299.719.4166x552,UY,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Zachary Key,2733024165,MH,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Kendra Smith,975.262.8002,TV,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Lori Brown,606-272-5526x1915,PT,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jesse Mitchell,+1-602-551-1271,BF,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Renee Yates,7355972754,RO,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Laura Dickerson,001-874-950-9437x3378,SE,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Nathaniel Hahn,(652)678-9946x26752,SI,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Carolyn Martinez,955-770-0803x15593,KN,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Sheila Holmes,239-533-0245,ST,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jerry Wright,720.677.3800,SM,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,William Day,+1-790-355-0132,SB,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Lori Burch,4805534590,BY,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Jay Petersen,+1-479-907-7809,BA,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Elijah Collins,+1-302-587-0284x41277,AU,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Christopher Pennington,6554310960,MN,PHP,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Sean Rodgers,(971)683-0982x709,PL,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Alejandro Mendez,001-363-354-0466,RO,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,James Smith,640-514-5415,US,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Michael Norris,(511)668-1904,CH,Python,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Stacey Dorsey,001-229-201-1642x55772,LB,C#,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Joseph Torres,001-640-523-2114x83439,MV,Java,EUR,Euro,European Euro,1,143.3,143.95
slovenia,Catherine Bruce,(966)232-9033,NP,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Kathy Barker,+1-999-545-3328x5285,KW,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Douglas Nelson,569-657-4025,RS,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Brian Nelson,001-965-592-5555x516,RW,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Madeline Cain,001-660-724-7306x642,LT,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Makayla Jones,+1-555-362-3153x6436,CI,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Barbara Lopez,001-690-619-0038x04195,VU,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Darrell Lopez,001-299-415-9451,IE,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Keith Boyd,(938)481-4679x014,FR,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Nicole Glenn,+1-322-317-2413,DM,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Kristen Gomez,001-500-768-8564x885,BR,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Michael Rich,376-768-4033x5434,AR,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,James Ochoa,+1-989-352-6964,DJ,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Dr. Edward Hodges,+1-236-421-7834,MX,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Alicia Mason,001-980-697-1290,GT,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Eileen Ortiz,(691)895-6975,QA,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Ruth Roberts,389.269.1688x273,IQ,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Kristin Wolfe,001-257-932-1947,GQ,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Tanya Hernandez,(539)610-0764x5921,PG,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Jeremy Mclaughlin,288.313.0072x9715,BG,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Nicole Murray,001-965-339-6386x0587,DJ,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Justin Smith,202-704-5758x99837,NZ,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Robert Adkins,(796)295-9132x1615,KI,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,John Lloyd,493-891-9036x68634,RS,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Joseph Cisneros,001-338-960-8302x380,MM,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Rebecca Thomas,393-289-8507,KN,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Taylor King,252.253.5541x621,LT,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Amy Hoover,+1-630-380-6090x1818,TN,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Michael Donaldson,(964)917-7149x1601,BA,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Ralph Mendez,2976691269,IE,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Christopher Evans,(864)998-2379,ES,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Paul Humphrey,001-435-688-8747,SE,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Patrick Collier,464-231-9634x238,GT,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Brian Gomez,362-331-8351x909,CL,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Jessica Hardy,393-851-5284,BO,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,David Fox,927.419.3895,HT,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Victoria Burns,001-339-789-3951,AL,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Kaitlyn Khan,705.552.5134,FI,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Peter Cole,446.609.9428,SO,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,David Sampson,217.823.4175x03040,DE,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Juan Moore,545.470.8122x66107,SY,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Jared Tran,238.809.2857,SB,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Hunter Ponce,477.348.2168,NO,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Andrew Anderson,+1-722-640-1408x9721,TO,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Sue Stone,+1-664-314-6711x88055,PT,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Andrew Juarez,(239)373-4767x84039,TL,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Charles Powers,(512)519-4809x9786,DM,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Joseph Keller,479-574-0847,CH,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Mary Glass,664.776.9107,MC,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Wayne Smith,001-867-432-2362x06725,CH,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Charles Garcia,+1-833-549-1740x0297,TV,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Thomas Lee,001-781-302-0790x058,ME,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Cassandra Adams,(682)862-0584,GB,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Dawn Miller,(608)476-7332x21200,GQ,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Carrie Haynes,001-699-706-8629x6398,BZ,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Amy Fritz,+1-246-283-7900x407,AM,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Monique Weeks,(977)396-9634,MT,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Madison Chen,001-785-810-9135x1050,ID,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Vanessa Sanchez,+1-687-304-3598x265,GW,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Michelle Perez,696.415.0476,NO,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Samuel Spears,+1-519-210-2742,AD,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Amber York,3867036401,GM,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Jerry Lane,9605794736,SO,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Tiffany Jackson,357-829-1901x03658,IQ,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Christian Craig,(959)567-9578x45036,DJ,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Diana Smith,+1-322-919-1111x94831,RS,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Luke Santiago II,(946)222-8833x040,NG,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Sean Davila,(474)937-1988x28517,CO,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Natasha Crawford,594.826.7914x86751,BZ,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Bradley Brown,539-972-3149x826,ZA,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Donna Garcia,2583303182,GN,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Alexander Martin,9614219137,DZ,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,April Downs,793-662-4754,VE,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Jared Miller,001-225-878-4970x5392,IR,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Misty Gibson,897.702.0189x0647,KI,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Rita Garza,508.265.7179,MC,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Julie Ford,001-283-249-6044x29051,BZ,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Holly Rogers,(686)938-2271,ES,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Henry Pratt,+1-454-557-1957x65416,BH,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Gerald Phelps,384-806-0256x560,LR,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Kathleen Moody,+1-835-289-6750x8774,MY,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Amy Martin,7255637959,AM,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Brian Morton,927-400-3383,TG,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Anthony Cabrera,926.369.9707x1329,MR,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Christina Juarez,425-688-4019x7663,CR,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Caitlin Dean,8619334104,LC,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Mrs. Jessica Moore,(394)361-2756x82817,FI,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Sheri Robinson,(465)506-4822,LY,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Thomas Sanchez,670-474-2444,MM,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Elijah Lee,(939)468-3735,AR,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Daniel Jensen,+1-798-287-4933x6341,PS,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Matthew Schmidt,(735)353-7620x3689,HN,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Carolyn Kennedy,(838)823-0715,SD,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Jerome Morgan,+1-830-309-9417x4307,BO,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Kristen Schroeder,(997)333-9260x24244,PT,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Shelley Jones,346-734-1875x854,IT,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Charles Gilmore,(424)278-8942,GT,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Jennifer Williams,790.422.3615x57322,FI,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Kathleen Martin,542.426.6360,CF,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Adam Mccall,+1-435-373-5707x725,SK,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Elizabeth Moore,+1-686-801-6991x4682,AM,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Melanie Hernandez,+1-228-406-5123x262,YE,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Mary Keller,328.954.9166,TW,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Kristine Reed,001-341-600-8932,QA,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Timothy Shelton,(463)220-2797x4842,KM,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Brian Morgan,(619)202-0829,AR,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Patrick Gordon,300.929.2053x79481,SB,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Jesus Thomas,854.742.3392x46914,TD,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Travis Key,807.321.6813x1156,SE,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Steven Hall,+1-221-858-2357x62395,PS,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Brian Arnold,+1-870-826-1059x0638,PW,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Krystal Warner,+1-683-957-1761x6872,GR,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Rebecca Meyer,(590)868-5669x2772,SD,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Harold Morrison,215-964-4771x57011,FJ,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Kenneth Cox,431.288.5993x5580,SR,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Tammy Griffin,548.908.4463,LY,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Alexandra Carpenter,+1-224-259-7357x0204,EC,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Amanda Estrada,+1-664-608-5192x9110,AO,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Tracy Rios,001-956-236-0364x0732,MD,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Laura Schwartz,499-469-7546x88075,VN,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Natalie Klein,889.669.8864x32993,WS,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Taylor Roberts,604.966.4981,EE,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Tonya Payne,+1-474-400-9288x06944,FR,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Jesse White,001-458-365-0714x42191,KI,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Bradley Wilson,710.831.0078,IS,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Tyler Nolan,521-873-8462x3461,CU,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Justin Williamson,973-804-6462x6486,BB,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Clifford Cole,(896)672-9651,WS,Java,EUR,Euro,European Euro,1,143.3,143.95
monaco,Barbara Brewer,783.354.5789,BR,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Desiree Gutierrez,001-709-388-2838x8197,DM,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Steven Allen,8506389352,TT,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Michael Taylor,(714)231-4182x06557,RS,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Beverly Padilla,+1-415-821-5491x7714,KM,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Karen Olson,351-713-5741x324,GW,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,William Beck,+1-722-487-8959x64182,IT,C#,EUR,Euro,European Euro,1,143.3,143.95
monaco,Bonnie Hamilton,547-516-5264x7088,TN,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Briana Lewis,001-425-450-8590,MH,PHP,EUR,Euro,European Euro,1,143.3,143.95
monaco,Sarah Love,001-473-706-1954x109,IE,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Carol Rivera MD,(674)490-3796x136,CZ,Python,EUR,Euro,European Euro,1,143.3,143.95
monaco,Ronald Aguilar,723.329.4594,GE,PHP,EUR,Euro,European Euro,1,143.3,143.95
